PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
0,6.415831946,3.699055831,0.5267928802,0.3787046167,584,83.09573536,32.91093708,d,e/u,d,e/u,"110.69, 488.87","519.32, 262.95",83.57813217,11.10896279,0.0,0.0981446,0,0.0
0,6.34,3.28,0.75,0.26,170,83.0,94.0,d,e/u,d,e/u,"3035.95, 476.62","3222.69, 767.67",72.0,11.84424435,0.0,0.0981446,0,0.0
0,7.44,2.18,0.53,0.19,361,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.30372892,0.0,0.0981446,0,0.0
0,6.7,3.12,0.73,0.3,135,39.0,40.0,d,e/u,d,e/u,"2016.60, 417.93","1559.79, 221.11",80.0,12.20202206,0.0,0.0981446,0,0.0
2,6.13,4.27,0.73,0.26,305,86.0,67.0,d,e/u,d,e/u,"278.17, 163.22","2583.21, 192.59",91.0,11.61137592,0.431441,0.53143,0,0.5877
0,5.05,3.94,0.65,0.34,274,64.0,53.0,d,e/u,d,e/u,"1531.03, 480.75","297.23, 200.72",91.0,11.55411329,0.901855,1.0,1,0.0359
4,5.05,2.23,0.61,0.13,1,33.0,78.0,d,e/u,d,e/u,"4561.95, 81.82","2896.08, 198.18",72.0,11.47055917,0.0,0.0981446,0,0.2988
0,7.12,3.68,0.6,0.23,578,37.0,85.0,d,e/u,d,e/u,"2974.93, 410.44","3634.84, 277.10",61.0,12.36176512,0.0,0.0981446,0,0.0
1,6.12,4.05,0.67,0.23,311,47.0,47.0,d,e/u,d,e/u,"693.80, 191.03","3411.67, 750.93",51.0,11.17900699,0.0,0.0981446,0,0.8333
0,6.34,3.28,0.75,0.26,510,83.0,94.0,d,e/u,d,e/u,"3035.95, 476.62","3222.69, 767.67",72.0,11.94573382,0.0,0.0981446,0,0.0
5,5.05,3.94,0.65,0.34,1,64.0,53.0,d,e/u,d,e/u,"2903.45, 195.18","2881.35, 197.22",91.0,11.47223276,1.0,1.0,1,0.0
2,7.3,4.14,0.74,0.19,193,87.0,82.0,d,e/u,d,e/u,"294.08, 150.42","2864.51, 194.29",50.0,11.44156336,0.218743,0.318568,0,0.0089
0,7.29,3.03,0.75,0.36,325,64.0,74.0,d,e/u,d,e/u,"210.64, 762.82","1730.07, 368.56",52.0,12.21715198,0.0,0.0981446,0,0.0
3,5.17,4.01,0.52,0.36,323,34.0,21.0,d,e/u,d,e/u,"618.66, 195.11","2895.71, 200.36",40.0,12.0736205,0.901855,1.0,1,0.1412
0,7.29,3.03,0.75,0.36,162,64.0,74.0,d,e/u,d,e/u,"210.64, 762.82","1730.07, 368.56",52.0,12.16921658,0.0,0.0981446,0,0.0
0,5.175653568,3.302150545,0.7741291051,0.2077138232,428,64.74944434,79.46015426,d,e/u,d,e/u,"1867.55, 234.08","2356.35, 560.55",83.85787568,11.9281727,0.137973,0.237692,0,0.7893
0,6.23,3.65,0.64,0.17,219,38.0,98.0,d,e/u,d,e/u,"206.72, 194.35","1495.42, 387.52",33.0,12.10531741,0.0,0.0981446,0,0.0378
0,7.01,4.45,0.66,0.36,330,76.0,75.0,d,e/u,d,e/u,"801.43, 728.17","364.20, 741.87",35.0,11.71597905,0.0,0.0981446,0,0.0
0,6.67,2.59,0.76,0.18,289,58.0,76.0,d,e/u,d,e/u,"1913.61, 326.97","825.52, 691.49",69.0,11.40120864,0.0,0.0981446,0,0.0
3,7.27,3.92,0.51,0.36,335,45.0,93.0,d,e/u,d,e/u,"487.53, 171.67","2889.94, 193.49",52.0,12.30781347,0.901855,1.0,1,0.1955
0,5.43,2.85,0.5,0.33,169,18.0,75.0,d,e/u,d,e/u,"148.00, 743.60","1777.71, 414.59",46.0,11.45511668,0.0,0.0981446,0,0.0332
0,5.05,3.72,0.58,0.31,107,83.0,85.0,d,e/u,d,e/u,"359.71, 164.64","2434.94, 304.36",60.0,12.23419655,0.0,0.0981446,0,0.0198
4,7.01,2.83,0.62,0.11,1,22.0,52.0,d,e/u,d,e/u,"1491.47, 163.31","2936.78, 196.30",70.0,11.46146728,0.0,0.0981446,0,0.097
0,7.44,2.18,0.53,0.19,121,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.23142321,0.0,0.0981446,0,0.0
0,6.26,2.38,0.77,0.39,470,72.0,59.0,d,e/u,d,e/u,"1732.13, 371.80","322.29, 266.87",92.0,12.27882619,0.00358196,0.102241,0,0.8039
0,5.59,4.24,0.51,0.32,224,75.0,87.0,d,e/u,d,e/u,"339.56, 166.71","1597.98, 306.47",53.0,11.36650278,0.0,0.0981446,0,0.7062
3,5.43,3.21,0.56,0.27,1,97.0,65.0,d,e/u,d,e/u,"386.67, 164.94","2878.52, 194.36",47.0,11.99915234,0.0,0.0981446,0,0.4881
0,7.29,2.83,0.65,0.32,289,58.0,79.0,d,e/u,d,e/u,"3015.77, 759.21","4434.23, 442.63",78.0,11.80914934,0.0,0.0981446,0,0.0171
0,5.65,3.24,0.71,0.27,199,86.0,80.0,d,e/u,d,e/u,"377.77, 164.14","4200.11, 792.34",85.0,11.66089196,0.000468738,0.0989152,0,0.0191
0,6.81,2.96,0.6,0.22,1,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,11.87538803,0.0,0.0981446,0,0.0
0,5.41,3.39,0.67,0.11,274,32.0,30.0,d,e/u,d,e/u,"1549.93, 226.38","3014.82, 769.25",60.0,11.26935267,0.0,0.0981446,0,0.1328
2,6.8,2.67,0.67,0.24,181,54.0,89.0,d,e/u,d,e/u,"802.74, 186.42","2611.23, 201.75",80.0,11.36833335,0.260921,0.360877,0,0.0871
3,6.87,3.35,0.59,0.3,339,59.0,59.0,d,e/u,d,e/u,"428.01, 174.36","2876.20, 198.24",76.0,12.2488042,0.901855,1.0,1,0.1542
5,7.04,3.54,0.54,0.23,151,42.0,83.0,d,e/u,d,e/u,"2892.42, 197.83","2882.39, 194.49",94.0,11.12908058,1.0,1.0,1,0.0
0,6.25,4.12,0.56,0.18,465,94.0,41.0,d,e/u,d,e/u,"1803.78, 378.72","2999.74, 645.48",55.0,12.20063445,0.428976,0.528945,0,0.0262
0,5.91,4.21,0.71,0.13,220,38.0,97.0,d,e/u,d,e/u,"2739.90, 163.62","1449.88, 242.42",60.0,11.11014675,0.0,0.0981446,0,0.0
0,6.226528024,3.852960763,0.5456510819,0.2120635413,514,42.15977386,96.89363737,d,e/u,d,e/u,"2737.48, 327.36","1231.01, 749.07",67.59883794,11.97731951,0.901855,1.0,1,0.0493
0,6.96,2.91,0.59,0.16,381,80.0,78.0,d,e/u,d,e/u,"843.41, 185.28","1354.43, 361.91",33.0,11.47528924,0.0,0.0981446,0,0.9154
0,5.44,2.15,0.74,0.24,1,96.0,52.0,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.0,11.75539159,0.0,0.0981446,0,0.0
4,6.21,3.04,0.68,0.27,229,43.0,77.0,d,e/u,d,e/u,"1261.03, 308.20","2902.54, 199.82",94.0,11.20857187,0.0,0.0981446,0,0.7149
0,5.446872889,3.836962191,0.5478518254,0.1484805581,696,51.05960226,55.87108194,d,e/u,d,e/u,"2285.24, 461.01","1972.20, 631.59",38.34061816,11.25430239,0.230388,0.330255,0,0.0614
5,6.23,3.85,0.55,0.21,171,42.0,96.0,d,e/u,d,e/u,"2949.09, 197.00","2828.56, 193.77",67.0,11.87518292,1.0,1.0,1,0.0
0,5.82,3.94,0.54,0.31,545,77.0,78.0,d,e/u,d,e/u,"1808.47, 343.50","2436.27, 221.71",99.0,12.28424881,0.265975,0.365772,0,0.0101
0,6.377196161,3.712622781,0.5134356351,0.3030923165,310,99.80297858,36.07313565,d,e/u,d,e/u,"4347.14, 534.45","352.97, 220.62",72.11091909,12.00216168,0.0,0.0981446,0,0.0487
5,5.97,3.44,0.76,0.14,231,74.0,63.0,d,e/u,d,e/u,"2727.85, 194.08","2914.33, 199.42",79.0,11.87325701,1.0,1.0,1,0.0
0,6.09,2.93,0.69,0.2,221,72.0,35.0,d,e/u,d,e/u,"300.48, 150.21","2405.18, 406.77",34.0,12.07258916,0.0,0.0981446,0,0.0314
0,5.44,2.15,0.74,0.24,397,96.0,52.0,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.0,11.87284347,0.0,0.0981446,0,0.0
0,6.94,2.46,0.64,0.2,210,45.0,83.0,d,e/u,d,e/u,"2775.41, 236.20","2190.72, 647.18",76.0,11.10644821,0.0,0.0981446,0,0.0
0,7.47,2.19,0.57,0.25,395,63.0,59.0,d,e/u,d,e/u,"3537.60, 727.65","3282.57, 257.79",36.0,11.5080543,0.145087,0.245027,0,0.0453
0,5.586590684,4.241236845,0.5076539402,0.323453421,337,75.82445399,87.0858922,d,e/u,d,e/u,"1972.40, 260.47","1597.98, 306.47",53.47003119,11.40080846,0.0,0.0981446,0,0.9846
0,6.55,3.49,0.51,0.38,312,77.0,95.0,d,e/u,d,e/u,"307.02, 136.11","3537.83, 710.51",45.0,12.12664269,0.0,0.0981446,0,0.2387
0,7.28,2.42,0.76,0.36,116,79.0,46.0,d,e/u,d,e/u,"2970.74, 312.58","403.78, 753.84",46.0,11.12666509,0.0,0.0981446,0,0.0
0,6.39,3.21,0.61,0.27,121,90.0,78.0,d,e/u,d,e/u,"245.91, 122.83","4004.57, 246.63",75.0,11.67336019,0.0,0.0981446,0,0.4084
3,7.27,3.92,0.51,0.36,335,45.0,93.0,d,e/u,d,e/u,"458.12, 171.75","2889.94, 193.49",52.0,12.30780563,0.901855,1.0,1,0.1955
0,7.12,3.68,0.6,0.23,385,37.0,85.0,d,e/u,d,e/u,"2974.93, 410.44","3634.84, 277.10",61.0,12.30328685,0.0,0.0981446,0,0.0
4,6.26,2.38,0.77,0.39,313,72.0,59.0,d,e/u,d,e/u,"1464.06, 168.08","2909.87, 195.39",92.0,12.23122198,0.901855,1.0,1,0.8627
5,5.83,4.26,0.51,0.33,212,61.0,49.0,d,e/u,d,e/u,"3005.24, 281.77","2931.67, 196.75",36.0,11.48400739,1.0,1.0,1,0.0
0,6.29,2.76,0.79,0.16,506,65.0,57.0,d,e/u,d,e/u,"3013.23, 370.06","4338.47, 298.47",31.0,11.57682179,0.0,0.0981446,0,0.2468
4,5.94,4.09,0.55,0.34,206,95.0,73.0,d,e/u,d,e/u,"2903.19, 193.58","2906.42, 194.69",44.0,11.32373248,0.901855,1.0,1,0.1005
3,6.84,4.09,0.55,0.4,167,82.0,90.0,d,e/u,d,e/u,"398.01, 159.95","2848.97, 194.29",92.0,11.57132366,0.421586,0.521483,0,0.0022
0,5.89,3.2,0.5,0.18,399,65.0,68.0,d,e/u,d,e/u,"3059.04, 338.15","2547.95, 572.69",70.0,11.11726489,0.0,0.0981446,0,0.0
5,7.05,2.13,0.64,0.29,156,98.0,67.0,d,e/u,d,e/u,"2824.23, 195.53","2895.54, 198.91",82.0,11.55780657,1.0,1.0,1,0.0
0,6.02,3.84,0.54,0.18,545,32.0,59.0,d,e/u,d,e/u,"1810.22, 215.79","77.26, 630.90",56.0,11.57265976,0.313088,0.412984,0,0.0512
1,6.66,3.14,0.69,0.31,269,36.0,93.0,d,e/u,d,e/u,"761.49, 187.50","1500.49, 362.55",49.0,11.26011115,0.445099,0.545024,0,0.5903
0,6.26,2.38,0.77,0.39,470,72.0,59.0,d,e/u,d,e/u,"1732.13, 371.80","322.29, 266.87",92.0,12.27882619,0.0,0.0981446,0,0.8242
0,6.0,2.49,0.69,0.29,588,39.0,36.0,d,e/u,d,e/u,"3689.38, 746.45","1523.76, 782.97",66.0,11.21015176,0.901855,1.0,1,0.1923
0,7.38,2.75,0.59,0.3,250,39.0,74.0,d,e/u,d,e/u,"1814.71, 166.29","755.82, 276.56",41.0,11.28062366,0.0,0.0981446,0,0.0343
0,5.32,2.64,0.61,0.36,230,56.0,99.0,d,e/u,d,e/u,"324.43, 173.64","2587.67, 305.43",43.0,11.61344645,0.0257282,0.125623,0,0.0702
0,6.01,3.44,0.77,0.24,547,46.0,80.0,d,e/u,d,e/u,"102.20, 276.88","100.80, 207.37",40.0,11.78919332,0.901855,1.0,1,0.0247
5,7.05,2.13,0.64,0.29,156,98.0,67.0,d,e/u,d,e/u,"2766.35, 194.56","2864.11, 197.40",82.0,11.55781884,1.0,1.0,1,0.0
3,5.21,4.08,0.71,0.34,188,22.0,39.0,d,e/u,d,e/u,"593.41, 194.87","2983.08, 199.98",93.0,11.58904548,0.0773271,0.177277,0,0.0026
2,5.54,3.88,0.66,0.11,105,72.0,54.0,d,e/u,d,e/u,"393.60, 171.93","2783.49, 202.53",92.0,11.35922791,0.0,0.0981446,0,0.0121
0,6.38,2.79,0.6,0.19,351,86.0,63.0,d,e/u,d,e/u,"1889.35, 340.61","631.28, 692.81",75.0,11.48500788,0.0,0.0981446,0,0.0
0,5.17,4.01,0.52,0.36,484,34.0,35.0,d,e/u,d,e/u,"2243.24, 545.97","2157.96, 672.09",40.0,12.12244509,0.901855,1.0,1,0.1476
0,7.048757729,2.129006479,0.637046487,0.2855790499,467,98.99663376,67.40761188,d,e/u,d,e/u,"3922.46, 260.71","1380.68, 415.80",82.5249439,11.65043804,0.766507,0.866371,1,0.0786
4,7.3,4.14,0.74,0.19,96,87.0,82.0,d,e/u,d,e/u,"1420.81, 162.94","2864.51, 194.29",50.0,11.41248231,0.580966,0.680932,1,0.5182
0,6.38,2.79,0.6,0.19,526,86.0,63.0,d,e/u,d,e/u,"1889.35, 340.61","631.28, 692.81",75.0,11.53805287,0.0,0.0981446,0,0.0
0,6.96,2.91,0.59,0.16,1,80.0,78.0,d,e/u,d,e/u,"266.04, 133.02","1354.43, 361.91",33.0,11.36611201,0.0,0.0981446,0,0.5765
0,7.053636617,2.123266627,0.7448616758,0.328997449,559,75.80858291,35.35162647,d,e/u,d,e/u,"3138.20, 228.91","1217.09, 746.95",32.39636419,12.25223439,0.0,0.0981446,0,0.0
0,5.09,3.09,0.73,0.33,316,99.0,48.0,d,e/u,d,e/u,"3899.40, 774.18","4010.89, 767.06",42.0,11.25363673,0.0,0.0981446,0,0.217
5,6.01,3.44,0.77,0.24,183,46.0,80.0,d,e/u,d,e/u,"2692.30, 177.57","2868.00, 193.51",40.0,11.68120354,1.0,1.0,1,0.0
1,6.04,3.97,0.69,0.29,276,23.0,66.0,d,e/u,d,e/u,"743.76, 188.48","2350.38, 207.19",61.0,11.95364206,0.349758,0.449732,0,0.0189
